,gamma,beta,rho,MaxVNE
317,2.0,6.0,0.3,0.7955708209841605
318,2.0,6.0,0.4,0.787793466028726
319,2.0,6.0,0.5,0.7871072965409842
320,2.0,6.0,0.6,0.7859823257268184
321,2.0,6.0,0.7,0.7868641054323227
322,2.0,6.0,0.8,0.7899860783692602
323,2.0,6.0,0.82,0.7985722396184619
324,2.0,6.0,0.84,0.8027449491791055
325,2.0,6.0,0.86,0.7925555236087338
326,2.0,6.0,0.88,0.798896982167952
327,2.0,6.0,0.9,0.7969434735839855
328,2.0,6.0,0.92,0.8063137300927964
329,2.0,6.0,0.94,0.812723020707809
330,2.0,6.0,0.96,0.8229775611515681
331,2.0,6.0,0.98,0.8304360789064537
332,2.0,6.0,0.99,0.8385835425919866
333,2.0,6.0,0.999,0.8441635960653859
334,2.0,6.0,0.9999,0.8421367706012105
335,2.0,6.0,1.0,0.845749178444796
336,2.0,7.0,0.1,0.7609948109667857
337,2.0,7.0,0.2,0.7623130736719849
338,2.0,7.0,0.3,0.7637406382300757
339,2.0,7.0,0.4,0.7606942678485858
340,2.0,7.0,0.5,0.754852306207795
341,2.0,7.0,0.6,0.7504888062671085
342,2.0,7.0,0.7,0.755733605737252
343,2.0,7.0,0.8,0.7648898189122616
344,2.0,7.0,0.82,0.7652622742243628
345,2.0,7.0,0.84,0.7562902159406399
346,2.0,7.0,0.86,0.7658228802944211
347,2.0,7.0,0.88,0.770644584482325
348,2.0,7.0,0.9,0.7689950858406543
349,2.0,7.0,0.92,0.7746583368767734
350,2.0,7.0,0.94,0.7774167197774604
351,2.0,7.0,0.96,0.7889683243904673
352,2.0,7.0,0.98,0.7969583565184691
353,2.0,7.0,0.99,0.8042980280674706
354,2.0,7.0,0.999,0.8075059935223443
355,2.0,7.0,0.9999,0.8098391126766489
356,2.0,7.0,1.0,0.8186674757581386
357,2.0,8.0,0.1,0.7612574027757261
358,2.0,8.0,0.2,0.7585823914004853
359,2.0,8.0,0.3,0.7587787136457238
360,2.0,8.0,0.4,0.7515256066184929
361,2.0,8.0,0.5,0.7492921050457888
362,2.0,8.0,0.6,0.7518382017130201
363,2.0,8.0,0.7,0.7528889447541467
364,2.0,8.0,0.8,0.7552185479865294
365,2.0,8.0,0.82,0.7585102616251297
366,2.0,8.0,0.84,0.7603278882727967
367,2.0,8.0,0.86,0.7606043282334294
368,2.0,8.0,0.88,0.7693263423778336
369,2.0,8.0,0.9,0.7709359089675942
370,2.0,8.0,0.92,0.7767276395779601
371,2.0,8.0,0.94,0.7793702117352141
372,2.0,8.0,0.96,0.7864465160148267
373,2.0,8.0,0.98,0.7932808065049071
374,2.0,8.0,0.99,0.7965198328726427
375,2.0,8.0,0.999,0.8093351211273726
376,2.0,8.0,0.9999,0.8060357439379899
377,2.0,8.0,1.0,0.8118125239257862
378,2.0,9.0,0.1,0.7343108229357148
379,2.0,9.0,0.2,0.7266574563266474
380,2.0,9.0,0.3,0.7268608209177042
381,2.0,9.0,0.4,0.726104750530847
382,2.0,9.0,0.5,0.726618351020044
383,2.0,9.0,0.6,0.7242777087880742
384,2.0,9.0,0.7,0.725203877843955
385,2.0,9.0,0.8,0.735820707007535
386,2.0,9.0,0.82,0.7279076215352986
387,2.0,9.0,0.84,0.7350588071776722
388,2.0,9.0,0.86,0.7315836113652017
389,2.0,9.0,0.88,0.7427333976810752
390,2.0,9.0,0.9,0.739599460154116
391,2.0,9.0,0.92,0.7437999038096281
392,2.0,9.0,0.94,0.7454029775674575
393,2.0,9.0,0.96,0.7551448568677611
394,2.0,9.0,0.98,0.7603774351498991
395,2.0,9.0,0.99,0.7743533034287966
396,2.0,9.0,0.999,0.7839694797231916
397,2.0,9.0,0.9999,0.7832987180758954
398,2.0,9.0,1.0,0.797054809469724
399,2.0,10.0,0.1,0.701461219648274
400,2.0,10.0,0.2,0.6980055980154936
401,2.0,10.0,0.3,0.6903826572628727
402,2.0,10.0,0.4,0.6918030256722363
403,2.0,10.0,0.5,0.6832750180772539
404,2.0,10.0,0.6,0.6925333088046681
405,2.0,10.0,0.7,0.6954002780260494
406,2.0,10.0,0.8,0.698233440425573
407,2.0,10.0,0.82,0.6978139731791163
408,2.0,10.0,0.84,0.7015770524876582
409,2.0,10.0,0.86,0.7030351896116004
410,2.0,10.0,0.88,0.7123548120186771
411,2.0,10.0,0.9,0.7081642666302491
412,2.0,10.0,0.92,0.7128531846293111
413,2.0,10.0,0.94,0.7175526248345997
414,2.0,10.0,0.96,0.7253414522853738
415,2.0,10.0,0.98,0.7311672259939986
416,2.0,10.0,0.99,0.7387921519727605
417,2.0,10.0,0.999,0.7439124986322877
418,2.0,10.0,0.9999,0.7655394608947929
419,2.0,10.0,1.0,0.7650528898787218
420,3.0,1.0,0.1,0.9082300512030188
421,3.0,1.0,0.2,0.9108604795900043
422,3.0,1.0,0.3,0.8993521011629398
423,3.0,1.0,0.4,0.9106587224573524
424,3.0,1.0,0.5,0.8998799053539596
425,3.0,1.0,0.6,0.8951020668444186
426,3.0,1.0,0.7,0.898303202046414
427,3.0,1.0,0.8,0.8889352543397069
428,3.0,1.0,0.82,0.894439829559963
429,3.0,1.0,0.84,0.8963274470514178
430,3.0,1.0,0.86,0.8915975662649136
431,3.0,1.0,0.88,0.8911746932765435
432,3.0,1.0,0.9,0.8957989918860014
433,3.0,1.0,0.92,0.8867129385557786
434,3.0,1.0,0.94,0.8914516159836573
435,3.0,1.0,0.96,0.9014826013372093
436,3.0,1.0,0.98,0.9005361301214072
437,3.0,1.0,0.99,0.9088969686020696
438,3.0,1.0,0.999,0.915466529145002
439,3.0,1.0,0.9999,0.9204071292079263
440,3.0,1.0,1.0,0.9168213537391486
441,3.0,2.0,0.1,0.8933961223150869
442,3.0,2.0,0.2,0.8941756356589857
443,3.0,2.0,0.3,0.8904840162596562
444,3.0,2.0,0.4,0.8906577006970571
445,3.0,2.0,0.5,0.8784331101371463
446,3.0,2.0,0.6,0.8830979756007016
447,3.0,2.0,0.7,0.8827305364946919
448,3.0,2.0,0.8,0.8767551041980197
449,3.0,2.0,0.82,0.8769974158397955
450,3.0,2.0,0.84,0.8811241177461289
451,3.0,2.0,0.86,0.8800426186682813
452,3.0,2.0,0.88,0.8782398230356736
453,3.0,2.0,0.9,0.8789917626221698
454,3.0,2.0,0.92,0.8852605689129821
455,3.0,2.0,0.94,0.8870064893411711
456,3.0,2.0,0.96,0.8892144153681444
457,3.0,2.0,0.98,0.8973390286419274
458,3.0,2.0,0.99,0.8943083414742248
459,3.0,2.0,0.999,0.9028995255532744
460,3.0,2.0,0.9999,0.9062276151508165
461,3.0,2.0,1.0,0.9027668527518941
462,3.0,3.0,0.1,0.8494066878232953
463,3.0,3.0,0.2,0.8525094552324851
464,3.0,3.0,0.3,0.8415010942759255
465,3.0,3.0,0.4,0.8418250111475732
466,3.0,3.0,0.5,0.8365793408117868
467,3.0,3.0,0.6,0.8366434951825569
468,3.0,3.0,0.7,0.8392699700687067
469,3.0,3.0,0.8,0.8354736561005504
470,3.0,3.0,0.82,0.8375938269135328
471,3.0,3.0,0.84,0.8407824868555249
472,3.0,3.0,0.86,0.8405466597589587
473,3.0,3.0,0.88,0.8369722746747433
474,3.0,3.0,0.9,0.8480355067238129
475,3.0,3.0,0.92,0.8470824998496133
476,3.0,3.0,0.94,0.8491257877672338
477,3.0,3.0,0.96,0.8539287921428438
478,3.0,3.0,0.98,0.8568455017262754
479,3.0,3.0,0.99,0.8622961249143761
480,3.0,3.0,0.999,0.8697139440431132
481,3.0,3.0,0.9999,0.8727818927122146
482,3.0,3.0,1.0,0.8681710629888212
483,3.0,4.0,0.1,0.8145201154812435
484,3.0,4.0,0.2,0.8203246625694482
485,3.0,4.0,0.3,0.8128589015040023
486,3.0,4.0,0.4,0.8077859076954533
487,3.0,4.0,0.5,0.8057384870108776
488,3.0,4.0,0.6,0.8060271503887906
489,3.0,4.0,0.7,0.7996446029215337
490,3.0,4.0,0.8,0.8033644718498493
491,3.0,4.0,0.82,0.808379122952154
492,3.0,4.0,0.84,0.8112214778460803
493,3.0,4.0,0.86,0.8041519794315213
494,3.0,4.0,0.88,0.8120160948790719
495,3.0,4.0,0.9,0.8133124192112824
496,3.0,4.0,0.92,0.8142542997147737
497,3.0,4.0,0.94,0.819025058997963
498,3.0,4.0,0.96,0.8271719774649887
499,3.0,4.0,0.98,0.8308183054113876
500,3.0,4.0,0.99,0.8348575185359711
501,3.0,4.0,0.999,0.8405728557867139
502,3.0,4.0,0.9999,0.8477079002041575
503,3.0,4.0,1.0,0.8476209347086774
504,3.0,5.0,0.1,0.8034916426330857
505,3.0,5.0,0.2,0.802146421282153
506,3.0,5.0,0.3,0.8008113855331134
507,3.0,5.0,0.4,0.8014515588763267
508,3.0,5.0,0.5,0.7969716695527116
509,3.0,5.0,0.6,0.7934259179832341
510,3.0,5.0,0.7,0.7923750418029452
511,3.0,5.0,0.8,0.7988012576286132
512,3.0,5.0,0.82,0.7977025282893934
513,3.0,5.0,0.84,0.8049037591505493
514,3.0,5.0,0.86,0.8051206892425246
515,3.0,5.0,0.88,0.8042888217052656
516,3.0,5.0,0.9,0.8096591311519133
517,3.0,5.0,0.92,0.8139013270568003
518,3.0,5.0,0.94,0.8189902248336972
519,3.0,5.0,0.96,0.8172308983785235
520,3.0,5.0,0.98,0.8295741061287037
521,3.0,5.0,0.99,0.8320370122373575
522,3.0,5.0,0.999,0.8382073041591164
523,3.0,5.0,0.9999,0.8432019268670777
524,3.0,5.0,1.0,0.8428469544350294
525,3.0,6.0,0.1,0.7817646324785833
526,3.0,6.0,0.2,0.7843087890048047
527,3.0,6.0,0.3,0.7817902723702419
528,3.0,6.0,0.4,0.7854782281259849
529,3.0,6.0,0.5,0.7834039874173161
530,3.0,6.0,0.6,0.7820825994623042
531,3.0,6.0,0.7,0.7887454776107488
532,3.0,6.0,0.8,0.789546760615088
533,3.0,6.0,0.82,0.7866378592747506
534,3.0,6.0,0.84,0.7890918250474535
535,3.0,6.0,0.86,0.7917506202653115
536,3.0,6.0,0.88,0.7943881100782829
537,3.0,6.0,0.9,0.7961126759509144
538,3.0,6.0,0.92,0.7949323514322032
539,3.0,6.0,0.94,0.8036658102700729
540,3.0,6.0,0.96,0.803871834729102
541,3.0,6.0,0.98,0.8148036943593548
542,3.0,6.0,0.99,0.8192225032963409
543,3.0,6.0,0.999,0.8234146892152233
544,3.0,6.0,0.9999,0.8280248368488727
545,3.0,6.0,1.0,0.829107061200249
546,3.0,7.0,0.1,0.751380946898613
547,3.0,7.0,0.2,0.7551887520662214
548,3.0,7.0,0.3,0.7452148947492291
549,3.0,7.0,0.4,0.7460760996206698
550,3.0,7.0,0.5,0.7511038824646183
551,3.0,7.0,0.6,0.7547758575605037
552,3.0,7.0,0.7,0.7495813075640287
553,3.0,7.0,0.8,0.751007073972706
554,3.0,7.0,0.82,0.7584317772007867
555,3.0,7.0,0.84,0.7588592498679964
556,3.0,7.0,0.86,0.7585288163598208
557,3.0,7.0,0.88,0.7625954623910753
558,3.0,7.0,0.9,0.763007486036077
559,3.0,7.0,0.92,0.7666039724276243
560,3.0,7.0,0.94,0.7748244385123243
561,3.0,7.0,0.96,0.7798164940076207
562,3.0,7.0,0.98,0.7869548485841501
563,3.0,7.0,0.99,0.792037641038715
564,3.0,7.0,0.999,0.8061748116301585
565,3.0,7.0,0.9999,0.8068312699627861
566,3.0,7.0,1.0,0.7981785203353149
567,3.0,8.0,0.1,0.7476879777653173
568,3.0,8.0,0.2,0.7521286134711461
569,3.0,8.0,0.3,0.7409589250317631
570,3.0,8.0,0.4,0.7400238162631658
571,3.0,8.0,0.5,0.7411299182344426
572,3.0,8.0,0.6,0.7446108818420027
573,3.0,8.0,0.7,0.7405995598795481
574,3.0,8.0,0.8,0.745190619270058
575,3.0,8.0,0.82,0.7503317083291764
576,3.0,8.0,0.84,0.7552956366733169
577,3.0,8.0,0.86,0.7570562944827519
578,3.0,8.0,0.88,0.7601136782591024
579,3.0,8.0,0.9,0.7568382474819825
580,3.0,8.0,0.92,0.767973110572504
581,3.0,8.0,0.94,0.7674411599861746
582,3.0,8.0,0.96,0.7766133641415275
583,3.0,8.0,0.98,0.7889330545854459
584,3.0,8.0,0.99,0.78982578347508
585,3.0,8.0,0.999,0.8041786330211387
586,3.0,8.0,0.9999,0.8085944771725236
587,3.0,8.0,1.0,0.8065950827486607
588,3.0,9.0,0.1,0.7259489642149477
589,3.0,9.0,0.2,0.7204891432612015
590,3.0,9.0,0.3,0.7184927825188288
591,3.0,9.0,0.4,0.7186558469079894
592,3.0,9.0,0.5,0.7262356793936966
593,3.0,9.0,0.6,0.7273369357157835
594,3.0,9.0,0.7,0.7231041753412052
595,3.0,9.0,0.8,0.7255945694806455
596,3.0,9.0,0.82,0.7366248818679707
597,3.0,9.0,0.84,0.7255142393439117
598,3.0,9.0,0.86,0.7391683415713858
599,3.0,9.0,0.88,0.7371895472007806
600,3.0,9.0,0.9,0.7390079243870618
601,3.0,9.0,0.92,0.7408064426298134
602,3.0,9.0,0.94,0.7476181662022953
603,3.0,9.0,0.96,0.7487003088302309
604,3.0,9.0,0.98,0.7577749553715499
605,3.0,9.0,0.99,0.7728301203208295
606,3.0,9.0,0.999,0.781215360794359
