,gamma,beta,rho,MaxVNE
1206,6.0,8.0,0.84,0.9533008581701523
1207,6.0,8.0,0.86,0.9532137601170979
1208,6.0,8.0,0.88,0.9541103700996348
1209,6.0,8.0,0.9,0.953426771588971
1210,6.0,8.0,0.92,0.9530708365952224
1211,6.0,8.0,0.94,0.9535899448626238
1212,6.0,8.0,0.96,0.9535390598415199
1213,6.0,8.0,0.98,0.9536958154783161
1214,6.0,8.0,0.99,0.9527296327404057
1215,6.0,8.0,0.999,0.9526897523230495
1216,6.0,8.0,0.9999,0.9442962068441917
1217,6.0,8.0,1.0,0.9499950185592771
1218,6.0,9.0,0.1,0.9526846310795886
1219,6.0,9.0,0.2,0.9519770260810678
1220,6.0,9.0,0.3,0.9528199287615728
1221,6.0,9.0,0.4,0.9531509358877458
1222,6.0,9.0,0.5,0.9533988468539649
1223,6.0,9.0,0.6,0.9533781656369209
1224,6.0,9.0,0.7,0.9520650334392533
1225,6.0,9.0,0.8,0.953697954680192
1226,6.0,9.0,0.82,0.952924840714667
1227,6.0,9.0,0.84,0.952902123899786
1228,6.0,9.0,0.86,0.9525882085842241
1229,6.0,9.0,0.88,0.9526078826082339
1230,6.0,9.0,0.9,0.9527104707575518
1231,6.0,9.0,0.92,0.9533332925739317
1232,6.0,9.0,0.94,0.9533042421278293
1233,6.0,9.0,0.96,0.9522947991569302
1234,6.0,9.0,0.98,0.9534050079891662
1235,6.0,9.0,0.99,0.9522716717397804
1236,6.0,9.0,0.999,0.9528977331821235
1237,6.0,9.0,0.9999,0.9454028067521846
1238,6.0,9.0,1.0,0.9428404365018661
1239,6.0,10.0,0.1,0.9527960137639934
1240,6.0,10.0,0.2,0.9523633151961246
1241,6.0,10.0,0.3,0.9537407015113852
1242,6.0,10.0,0.4,0.9527626873349284
1243,6.0,10.0,0.5,0.9529964939323888
1244,6.0,10.0,0.6,0.9534422150847106
1245,6.0,10.0,0.7,0.9519223461740701
1246,6.0,10.0,0.8,0.9532216708265849
1247,6.0,10.0,0.82,0.9528998714287923
1248,6.0,10.0,0.84,0.9525756116195533
1249,6.0,10.0,0.86,0.9538880713158179
1250,6.0,10.0,0.88,0.9529108129223733
1251,6.0,10.0,0.9,0.9532814472530212
1252,6.0,10.0,0.92,0.9535888780118406
1253,6.0,10.0,0.94,0.9523010383549914
1254,6.0,10.0,0.96,0.9532835006325909
1255,6.0,10.0,0.98,0.9532888165901098
1256,6.0,10.0,0.99,0.952101088324276
1257,6.0,10.0,0.999,0.9527759537521132
1258,6.0,10.0,0.9999,0.9429622941668487
1259,6.0,10.0,1.0,0.9415444076969639
1260,7.0,1.0,0.1,0.9523308560593828
1261,7.0,1.0,0.2,0.9520453598071281
1262,7.0,1.0,0.3,0.9518245099204588
1263,7.0,1.0,0.4,0.9524110238057342
1264,7.0,1.0,0.5,0.9526767778748885
1265,7.0,1.0,0.6,0.9521864664862374
1266,7.0,1.0,0.7,0.9520193604245106
1267,7.0,1.0,0.8,0.9523799482062041
1268,7.0,1.0,0.82,0.9520591066687168
1269,7.0,1.0,0.84,0.9516329198498106
1270,7.0,1.0,0.86,0.9521842278770961
1271,7.0,1.0,0.88,0.9524601337864937
1272,7.0,1.0,0.9,0.9522494763200277
1273,7.0,1.0,0.92,0.9526580555998507
1274,7.0,1.0,0.94,0.9525549580473547
1275,7.0,1.0,0.96,0.95290763535814
1276,7.0,1.0,0.98,0.9526669258521402
1277,7.0,1.0,0.99,0.9530819987572368
1278,7.0,1.0,0.999,0.9535110488626073
1279,7.0,1.0,0.9999,0.9535230433605582
1280,7.0,1.0,1.0,0.9533501682225606
1281,7.0,2.0,0.1,0.9525040471480819
1282,7.0,2.0,0.2,0.9523135235775092
1283,7.0,2.0,0.3,0.9519670545056013
1284,7.0,2.0,0.4,0.9520848571846131
1285,7.0,2.0,0.5,0.9520994132945996
1286,7.0,2.0,0.6,0.951967837413442
1287,7.0,2.0,0.7,0.9526825773387554
1288,7.0,2.0,0.8,0.951909751428857
1289,7.0,2.0,0.82,0.9520031962561476
1290,7.0,2.0,0.84,0.9518822049800479
1291,7.0,2.0,0.86,0.9520791453003998
1292,7.0,2.0,0.88,0.9523102457821758
1293,7.0,2.0,0.9,0.9527410884346692
1294,7.0,2.0,0.92,0.952688918078089
1295,7.0,2.0,0.94,0.9520403778405865
1296,7.0,2.0,0.96,0.9520809829432202
1297,7.0,2.0,0.98,0.9526401275536803
1298,7.0,2.0,0.99,0.9532843149066422
1299,7.0,2.0,0.999,0.9539054544992673
1300,7.0,2.0,0.9999,0.9539056734023078
1301,7.0,2.0,1.0,0.9537070525990098
1302,7.0,3.0,0.1,0.9526323795917822
1303,7.0,3.0,0.2,0.9527371355302571
1304,7.0,3.0,0.3,0.9521821989330477
1305,7.0,3.0,0.4,0.952392027334195
1306,7.0,3.0,0.5,0.9523331910483781
1307,7.0,3.0,0.6,0.952139443904302
1308,7.0,3.0,0.7,0.9526958960326479
1309,7.0,3.0,0.8,0.9529336924594332
1310,7.0,3.0,0.82,0.95259146692022
1311,7.0,3.0,0.84,0.9529126154548858
1312,7.0,3.0,0.86,0.9525539573990539
1313,7.0,3.0,0.88,0.9529132147469528
1314,7.0,3.0,0.9,0.9530986294381586
1315,7.0,3.0,0.92,0.9531903647719717
1316,7.0,3.0,0.94,0.9534220329864127
1317,7.0,3.0,0.96,0.9530453746072238
1318,7.0,3.0,0.98,0.953263647844951
1319,7.0,3.0,0.99,0.9532360227802659
1320,7.0,3.0,0.999,0.9534841980685576
1321,7.0,3.0,0.9999,0.9537974079195448
1322,7.0,3.0,1.0,0.9535952990821309
1323,7.0,4.0,0.1,0.9527502412086192
1324,7.0,4.0,0.2,0.9532627459940386
1325,7.0,4.0,0.3,0.9528040847769557
1326,7.0,4.0,0.4,0.9531837579609369
1327,7.0,4.0,0.5,0.9526154047598849
1328,7.0,4.0,0.6,0.9516572810055728
1329,7.0,4.0,0.7,0.9528668040212283
1330,7.0,4.0,0.8,0.9520153903451026
1331,7.0,4.0,0.82,0.9527403723163312
1332,7.0,4.0,0.84,0.9526895085036028
1333,7.0,4.0,0.86,0.952708131821852
1334,7.0,4.0,0.88,0.9530124762317127
1335,7.0,4.0,0.9,0.9526256853051134
1336,7.0,4.0,0.92,0.9528782168304064
1337,7.0,4.0,0.94,0.9531592688223798
1338,7.0,4.0,0.96,0.9535103215139354
1339,7.0,4.0,0.98,0.9531035130266846
1340,7.0,4.0,0.99,0.9532520681261148
1341,7.0,4.0,0.999,0.9534906528474733
1342,7.0,4.0,0.9999,0.9538145975146015
1343,7.0,4.0,1.0,0.9537123745244251
1344,7.0,5.0,0.1,0.952193639065566
1345,7.0,5.0,0.2,0.9529612813764019
1346,7.0,5.0,0.3,0.9526017955409424
1347,7.0,5.0,0.4,0.9531953098759561
1348,7.0,5.0,0.5,0.952816941944703
1349,7.0,5.0,0.6,0.9521307042694592
1350,7.0,5.0,0.7,0.9530002622796115
1351,7.0,5.0,0.8,0.952661142599269
1352,7.0,5.0,0.82,0.9528861255227663
1353,7.0,5.0,0.84,0.9527812569339998
1354,7.0,5.0,0.86,0.9530371677214584
1355,7.0,5.0,0.88,0.9526846779028463
1356,7.0,5.0,0.9,0.9526729031875182
1357,7.0,5.0,0.92,0.9529011900353943
1358,7.0,5.0,0.94,0.9534254203378424
1359,7.0,5.0,0.96,0.9535334261961138
1360,7.0,5.0,0.98,0.9533519986942116
1361,7.0,5.0,0.99,0.9537949015084953
1362,7.0,5.0,0.999,0.9532998877904876
1363,7.0,5.0,0.9999,0.9534430830800787
1364,7.0,5.0,1.0,0.953879850340953
1365,7.0,6.0,0.1,0.9526756947437094
1366,7.0,6.0,0.2,0.9531384594202409
1367,7.0,6.0,0.3,0.9526891010901898
1368,7.0,6.0,0.4,0.9531558290200928
1369,7.0,6.0,0.5,0.9531542143760339
1370,7.0,6.0,0.6,0.9527084931138015
1371,7.0,6.0,0.7,0.9526260524381912
1372,7.0,6.0,0.8,0.9532362527093907
1373,7.0,6.0,0.82,0.9526032003464325
1374,7.0,6.0,0.84,0.9533926084850326
1375,7.0,6.0,0.86,0.9526868916229853
1376,7.0,6.0,0.88,0.9528216939613035
1377,7.0,6.0,0.9,0.9519599820610227
1378,7.0,6.0,0.92,0.9530348813735221
1379,7.0,6.0,0.94,0.9529289527172455
1380,7.0,6.0,0.96,0.9537948199341759
1381,7.0,6.0,0.98,0.9527237832500329
1382,7.0,6.0,0.99,0.9535506102143154
1383,7.0,6.0,0.999,0.9528852738322092
1384,7.0,6.0,0.9999,0.9534317102229412
1385,7.0,6.0,1.0,0.9533805693737978
1386,7.0,7.0,0.1,0.9531491450338523
1387,7.0,7.0,0.2,0.9525474329543882
1388,7.0,7.0,0.3,0.9534041184600793
1389,7.0,7.0,0.4,0.952667442194327
1390,7.0,7.0,0.5,0.9528081195457274
1391,7.0,7.0,0.6,0.9533292210507379
1392,7.0,7.0,0.7,0.9529052310976913
1393,7.0,7.0,0.8,0.9528869982184521
1394,7.0,7.0,0.82,0.9527625978540792
1395,7.0,7.0,0.84,0.9522501652970238
1396,7.0,7.0,0.86,0.9516364608982698
1397,7.0,7.0,0.88,0.9531603029670301
1398,7.0,7.0,0.9,0.953087053623696
1399,7.0,7.0,0.92,0.9523359563175856
1400,7.0,7.0,0.94,0.9531537236821671
1401,7.0,7.0,0.96,0.9531857888017389
1402,7.0,7.0,0.98,0.9537293504177886
1403,7.0,7.0,0.99,0.9535558924137376
1404,7.0,7.0,0.999,0.953202422467833
1405,7.0,7.0,0.9999,0.9529920243779486
1406,7.0,7.0,1.0,0.95337572819122
1407,7.0,8.0,0.1,0.9532579201901051
1408,7.0,8.0,0.2,0.9531601781557713
1409,7.0,8.0,0.3,0.9535668009426181
1410,7.0,8.0,0.4,0.9528355464892921
1411,7.0,8.0,0.5,0.9529717112339521
1412,7.0,8.0,0.6,0.9535143900637112
1413,7.0,8.0,0.7,0.9534766845912946
1414,7.0,8.0,0.8,0.953520405902618
1415,7.0,8.0,0.82,0.9530605173094094
1416,7.0,8.0,0.84,0.9531081617389437
1417,7.0,8.0,0.86,0.953046158032428
1418,7.0,8.0,0.88,0.9529837688554241
1419,7.0,8.0,0.9,0.9534478193374446
1420,7.0,8.0,0.92,0.9531645173692693
1421,7.0,8.0,0.94,0.9532043994188306
1422,7.0,8.0,0.96,0.9528211684040631
1423,7.0,8.0,0.98,0.9526503840852476
1424,7.0,8.0,0.99,0.9535875993938816
1425,7.0,8.0,0.999,0.953154257695522
1426,7.0,8.0,0.9999,0.9523610322087741
1427,7.0,8.0,1.0,0.9461346120992193
1428,7.0,9.0,0.1,0.9523956054352423
1429,7.0,9.0,0.2,0.9516984477129969
1430,7.0,9.0,0.3,0.9533132037923422
1431,7.0,9.0,0.4,0.9531260735032528
1432,7.0,9.0,0.5,0.9534655120206916
1433,7.0,9.0,0.6,0.9534525128953769
1434,7.0,9.0,0.7,0.9531711770531601
1435,7.0,9.0,0.8,0.9535011030627852
1436,7.0,9.0,0.82,0.9534072965356079
1437,7.0,9.0,0.84,0.9525180556378866
1438,7.0,9.0,0.86,0.9527618038326787
1439,7.0,9.0,0.88,0.9533863016083174
1440,7.0,9.0,0.9,0.9532426001327895
1441,7.0,9.0,0.92,0.9533210320617985
1442,7.0,9.0,0.94,0.9527897762640717
1443,7.0,9.0,0.96,0.9514726509350664
1444,7.0,9.0,0.98,0.9534658891341651
1445,7.0,9.0,0.99,0.9527113958393235
1446,7.0,9.0,0.999,0.9439425140012139
1447,7.0,9.0,0.9999,0.9503922643012691
1448,7.0,9.0,1.0,0.9388051721280909
1449,7.0,10.0,0.1,0.95205362878794
1450,7.0,10.0,0.2,0.9528763022443454
1451,7.0,10.0,0.3,0.9526555675897329
1452,7.0,10.0,0.4,0.9530451137256898
1453,7.0,10.0,0.5,0.953098274803308
1454,7.0,10.0,0.6,0.9527260387287544
1455,7.0,10.0,0.7,0.9527449769747556
1456,7.0,10.0,0.8,0.952486421578265
1457,7.0,10.0,0.82,0.9533570137168204
1458,7.0,10.0,0.84,0.9524741056478727
1459,7.0,10.0,0.86,0.9527844903229695
1460,7.0,10.0,0.88,0.9535348876490684
1461,7.0,10.0,0.9,0.9522149421010692
1462,7.0,10.0,0.92,0.9527808823739016
1463,7.0,10.0,0.94,0.9521866969667258
1464,7.0,10.0,0.96,0.9528681354911605
1465,7.0,10.0,0.98,0.9525717705961683
1466,7.0,10.0,0.99,0.9532857382619897
1467,7.0,10.0,0.999,0.9526804071967971
1468,7.0,10.0,0.9999,0.9513674442779366
1469,7.0,10.0,1.0,0.9527667565980255
1470,8.0,1.0,0.1,0.952401117067745
1471,8.0,1.0,0.2,0.9524157195942194
1472,8.0,1.0,0.3,0.9525272659126038
1473,8.0,1.0,0.4,0.9517695208292327
1474,8.0,1.0,0.5,0.9517875862861694
1475,8.0,1.0,0.6,0.9513549086205297
1476,8.0,1.0,0.7,0.9518104885667837
1477,8.0,1.0,0.8,0.9521175512878647
1478,8.0,1.0,0.82,0.9517483389576442
1479,8.0,1.0,0.84,0.9525126634914306
1480,8.0,1.0,0.86,0.9523038861561901
1481,8.0,1.0,0.88,0.9520254108466483
1482,8.0,1.0,0.9,0.9525971712648604
1483,8.0,1.0,0.92,0.9523564707141522
1484,8.0,1.0,0.94,0.9520079120492999
1485,8.0,1.0,0.96,0.9528100063449492
1486,8.0,1.0,0.98,0.9529625237956038
1487,8.0,1.0,0.99,0.9530507796880734
1488,8.0,1.0,0.999,0.953308072609096
1489,8.0,1.0,0.9999,0.9536645784697662
1490,8.0,1.0,1.0,0.9532958169441373
1491,8.0,2.0,0.1,0.9528513790878568
1492,8.0,2.0,0.2,0.952626014275889
1493,8.0,2.0,0.3,0.9524129050087332
1494,8.0,2.0,0.4,0.9523221790412345
1495,8.0,2.0,0.5,0.9523261733796727
1496,8.0,2.0,0.6,0.9523273502198651
1497,8.0,2.0,0.7,0.9519911398834031
1498,8.0,2.0,0.8,0.9526620970299439
1499,8.0,2.0,0.82,0.9525946451090601
1500,8.0,2.0,0.84,0.9526694345426
1501,8.0,2.0,0.86,0.9524069273513228
1502,8.0,2.0,0.88,0.9522005818371293
1503,8.0,2.0,0.9,0.9524420394091387
1504,8.0,2.0,0.92,0.9527509251858992
1505,8.0,2.0,0.94,0.9524480247003703
1506,8.0,2.0,0.96,0.9531353682614785
1507,8.0,2.0,0.98,0.9530915592713837
1508,8.0,2.0,0.99,0.953163116945922
1509,8.0,2.0,0.999,0.9533418099779922
1510,8.0,2.0,0.9999,0.953734407335061
1511,8.0,2.0,1.0,0.9534679981150891
1512,8.0,3.0,0.1,0.9521573318812903
1513,8.0,3.0,0.2,0.9524678856426365
1514,8.0,3.0,0.3,0.9520865615876786
1515,8.0,3.0,0.4,0.9521967965466549
1516,8.0,3.0,0.5,0.952740556524269
1517,8.0,3.0,0.6,0.951551447397781
1518,8.0,3.0,0.7,0.9521788018301064
1519,8.0,3.0,0.8,0.9520234077794907
1520,8.0,3.0,0.82,0.9524704374795052
1521,8.0,3.0,0.84,0.9519589647750707
1522,8.0,3.0,0.86,0.9523673761732615
1523,8.0,3.0,0.88,0.9525300088593733
1524,8.0,3.0,0.9,0.9525066802966189
1525,8.0,3.0,0.92,0.9525136638700861
1526,8.0,3.0,0.94,0.9530905180411021
1527,8.0,3.0,0.96,0.9524703470523941
1528,8.0,3.0,0.98,0.9533872038745845
1529,8.0,3.0,0.99,0.953262193357411
1530,8.0,3.0,0.999,0.9535575395727679
1531,8.0,3.0,0.9999,0.9535030703095737
1532,8.0,3.0,1.0,0.9537339861211991
1533,8.0,4.0,0.1,0.9516079123900447
1534,8.0,4.0,0.2,0.952993183750391
1535,8.0,4.0,0.3,0.9525581015368495
1536,8.0,4.0,0.4,0.9516142592999152
1537,8.0,4.0,0.5,0.9525983300383208
1538,8.0,4.0,0.6,0.9522778003386208
1539,8.0,4.0,0.7,0.9529608921416926
1540,8.0,4.0,0.8,0.9524253159689341
1541,8.0,4.0,0.82,0.9527153507188616
1542,8.0,4.0,0.84,0.9528115800758817
1543,8.0,4.0,0.86,0.9531490554393379
1544,8.0,4.0,0.88,0.9524235318330513
1545,8.0,4.0,0.9,0.9527676941230221
1546,8.0,4.0,0.92,0.9532687200226811
1547,8.0,4.0,0.94,0.9528349585408508
1548,8.0,4.0,0.96,0.952763296271985
1549,8.0,4.0,0.98,0.9540310128670964
1550,8.0,4.0,0.99,0.9537166202945827
1551,8.0,4.0,0.999,0.9539225003165303
1552,8.0,4.0,0.9999,0.9540708055335885
1553,8.0,4.0,1.0,0.9541067198212417
1554,8.0,5.0,0.1,0.9523480023098457
1555,8.0,5.0,0.2,0.9526334030096234
1556,8.0,5.0,0.3,0.9518162621057408
1557,8.0,5.0,0.4,0.9526173644957612
1558,8.0,5.0,0.5,0.9527533623811294
1559,8.0,5.0,0.6,0.9520939137510253
1560,8.0,5.0,0.7,0.9525656161378887
1561,8.0,5.0,0.8,0.9517973287721067
1562,8.0,5.0,0.82,0.9526300166062402
1563,8.0,5.0,0.84,0.9525596081851121
1564,8.0,5.0,0.86,0.9529634134663924
1565,8.0,5.0,0.88,0.9526678556839063
1566,8.0,5.0,0.9,0.9527195780572061
1567,8.0,5.0,0.92,0.9532660997402642
1568,8.0,5.0,0.94,0.953241166970519
1569,8.0,5.0,0.96,0.9529754965506011
1570,8.0,5.0,0.98,0.9532619783588391
1571,8.0,5.0,0.99,0.9532256310580194
1572,8.0,5.0,0.999,0.9537164278598843
1573,8.0,5.0,0.9999,0.9540277036774405
1574,8.0,5.0,1.0,0.9537303439076084
1575,8.0,6.0,0.1,0.9527160758972015
1576,8.0,6.0,0.2,0.9528278438088191
1577,8.0,6.0,0.3,0.9523248962226208
1578,8.0,6.0,0.4,0.9531896523530526
1579,8.0,6.0,0.5,0.9524909453469791
1580,8.0,6.0,0.6,0.952760524046928
1581,8.0,6.0,0.7,0.9526301750997072
1582,8.0,6.0,0.8,0.9529170665600893
1583,8.0,6.0,0.82,0.9524395466489175
1584,8.0,6.0,0.84,0.9526784731185747
1585,8.0,6.0,0.86,0.9519616726118947
1586,8.0,6.0,0.88,0.9525412287569408
1587,8.0,6.0,0.9,0.9525881624965131
1588,8.0,6.0,0.92,0.9531069040571107
1589,8.0,6.0,0.94,0.9531365655088659
1590,8.0,6.0,0.96,0.9536077946627997
1591,8.0,6.0,0.98,0.9531702707280991
1592,8.0,6.0,0.99,0.9535930308471572
1593,8.0,6.0,0.999,0.9536570069393161
1594,8.0,6.0,0.9999,0.9533321357847904
1595,8.0,6.0,1.0,0.9518961287050302
1596,8.0,7.0,0.1,0.9525553626899625
1597,8.0,7.0,0.2,0.9522992959699096
1598,8.0,7.0,0.3,0.9520929036373763
1599,8.0,7.0,0.4,0.9520812562447468
1600,8.0,7.0,0.5,0.9530788416633338
1601,8.0,7.0,0.6,0.9529453396097926
1602,8.0,7.0,0.7,0.9523271521911642
1603,8.0,7.0,0.8,0.9530470156858708
1604,8.0,7.0,0.82,0.9525681339277969
1605,8.0,7.0,0.84,0.952974923276036
1606,8.0,7.0,0.86,0.9531663753036652
1607,8.0,7.0,0.88,0.9529470912905397
1608,8.0,7.0,0.9,0.9525121201945661
1609,8.0,7.0,0.92,0.953087854704551
1610,8.0,7.0,0.94,0.9530683114760015
1611,8.0,7.0,0.96,0.9532683668852109
1612,8.0,7.0,0.98,0.9534096443496092
1613,8.0,7.0,0.99,0.9528610068194031
1614,8.0,7.0,0.999,0.9537733600558034
1615,8.0,7.0,0.9999,0.9535276767123684
1616,8.0,7.0,1.0,0.9535679527248567
1617,8.0,8.0,0.1,0.9533059772284155
1618,8.0,8.0,0.2,0.9534546198170375
1619,8.0,8.0,0.3,0.9534911845998384
1620,8.0,8.0,0.4,0.9535440617291578
1621,8.0,8.0,0.5,0.9537463765335724
1622,8.0,8.0,0.6,0.9533188419095721
1623,8.0,8.0,0.7,0.953321595389421
1624,8.0,8.0,0.8,0.9540497396357711
1625,8.0,8.0,0.82,0.9533204408869802
1626,8.0,8.0,0.84,0.9533683017173304
1627,8.0,8.0,0.86,0.9532638535395511
1628,8.0,8.0,0.88,0.9536608517245345
1629,8.0,8.0,0.9,0.9530628984140646
1630,8.0,8.0,0.92,0.9535232781043024
1631,8.0,8.0,0.94,0.9536330755561443
1632,8.0,8.0,0.96,0.9526568680907528
1633,8.0,8.0,0.98,0.9536523605194854
1634,8.0,8.0,0.99,0.9530502144928332
1635,8.0,8.0,0.999,0.9531407776941738
1636,8.0,8.0,0.9999,0.9529239963568314
1637,8.0,8.0,1.0,0.9484185705685042
1638,8.0,9.0,0.1,0.9529042165311111
1639,8.0,9.0,0.2,0.9525054550367962
1640,8.0,9.0,0.3,0.9529200679993128
1641,8.0,9.0,0.4,0.9525030420567895
1642,8.0,9.0,0.5,0.9532210996264685
1643,8.0,9.0,0.6,0.9525630470836612
1644,8.0,9.0,0.7,0.9531993628257895
1645,8.0,9.0,0.8,0.9528294160798516
1646,8.0,9.0,0.82,0.9535803350867077
1647,8.0,9.0,0.84,0.952910876234461
1648,8.0,9.0,0.86,0.9533163513378993
1649,8.0,9.0,0.88,0.9529879860890456
1650,8.0,9.0,0.9,0.9526290644323921
1651,8.0,9.0,0.92,0.9528651577436358
1652,8.0,9.0,0.94,0.9534197819712829
1653,8.0,9.0,0.96,0.9526674595597702
1654,8.0,9.0,0.98,0.9519774605239404
1655,8.0,9.0,0.99,0.9533097631586506
1656,8.0,9.0,0.999,0.9517029064620126
1657,8.0,9.0,0.9999,0.9533716282471002
1658,8.0,9.0,1.0,0.947526880158569
1659,8.0,10.0,0.1,0.9531158287531025
1660,8.0,10.0,0.2,0.9530086403899286
1661,8.0,10.0,0.3,0.9529697709536068
1662,8.0,10.0,0.4,0.9531421459039875
1663,8.0,10.0,0.5,0.9528745452576055
1664,8.0,10.0,0.6,0.952997130398576
1665,8.0,10.0,0.7,0.9536043973249803
1666,8.0,10.0,0.8,0.9531965917816845
1667,8.0,10.0,0.82,0.9530882001624791
1668,8.0,10.0,0.84,0.9524417651841578
1669,8.0,10.0,0.86,0.953489846000371
1670,8.0,10.0,0.88,0.9536271487895315
1671,8.0,10.0,0.9,0.9524781912511658
1672,8.0,10.0,0.92,0.9531684166096138
1673,8.0,10.0,0.94,0.9537597133604675
1674,8.0,10.0,0.96,0.9535792117154088
1675,8.0,10.0,0.98,0.9530269815323783
1676,8.0,10.0,0.99,0.9536844702277567
1677,8.0,10.0,0.999,0.9522969824023833
1678,8.0,10.0,0.9999,0.9518953044138411
1679,8.0,10.0,1.0,0.9414929958295186
1680,9.0,1.0,0.1,0.9523098181056595
1681,9.0,1.0,0.2,0.9524328646472145
1682,9.0,1.0,0.3,0.9524642738916156
1683,9.0,1.0,0.4,0.9522170797746802
1684,9.0,1.0,0.5,0.9520681824094308
1685,9.0,1.0,0.6,0.9523620308236133
1686,9.0,1.0,0.7,0.9526185546344661
1687,9.0,1.0,0.8,0.951895271053008
1688,9.0,1.0,0.82,0.9521487006310569
1689,9.0,1.0,0.84,0.952165696458238
1690,9.0,1.0,0.86,0.9523780614542551
1691,9.0,1.0,0.88,0.9518755865092299
1692,9.0,1.0,0.9,0.9521913347492665
1693,9.0,1.0,0.92,0.9523096624809496
1694,9.0,1.0,0.94,0.9523394395256817
1695,9.0,1.0,0.96,0.9527101981709276
1696,9.0,1.0,0.98,0.9530798576507716
1697,9.0,1.0,0.99,0.9533439601539707
1698,9.0,1.0,0.999,0.9537031276914227
1699,9.0,1.0,0.9999,0.9533157098960114
1700,9.0,1.0,1.0,0.9537981688845165
1701,9.0,2.0,0.1,0.9529117480344418
1702,9.0,2.0,0.2,0.9524719526928416
1703,9.0,2.0,0.3,0.9527114044204953
1704,9.0,2.0,0.4,0.9522559578309927
1705,9.0,2.0,0.5,0.9520819697412471
1706,9.0,2.0,0.6,0.9523035566038373
1707,9.0,2.0,0.7,0.9523194421037408
1708,9.0,2.0,0.8,0.9522000693065812
1709,9.0,2.0,0.82,0.9523498912099418
1710,9.0,2.0,0.84,0.9522662685397212
1711,9.0,2.0,0.86,0.9522371609325697
1712,9.0,2.0,0.88,0.9523845632543667
1713,9.0,2.0,0.9,0.9526822652294228
1714,9.0,2.0,0.92,0.9525087051835714
1715,9.0,2.0,0.94,0.9532459507338433
1716,9.0,2.0,0.96,0.9529776962232085
1717,9.0,2.0,0.98,0.9529459602333105
1718,9.0,2.0,0.99,0.9534902111009566
1719,9.0,2.0,0.999,0.9535100605537563
1720,9.0,2.0,0.9999,0.9540014555113722
1721,9.0,2.0,1.0,0.9539143768944862
1722,9.0,3.0,0.1,0.9530040563946699
1723,9.0,3.0,0.2,0.9525127266916749
1724,9.0,3.0,0.3,0.952189065089193
1725,9.0,3.0,0.4,0.952734707884044
1726,9.0,3.0,0.5,0.9521488769529329
1727,9.0,3.0,0.6,0.9521546004374747
1728,9.0,3.0,0.7,0.9522864560000376
1729,9.0,3.0,0.8,0.952580346662338
1730,9.0,3.0,0.82,0.952384517114485
1731,9.0,3.0,0.84,0.952729116769231
1732,9.0,3.0,0.86,0.9524772048564674
1733,9.0,3.0,0.88,0.9528005133401799
1734,9.0,3.0,0.9,0.9526086522797212
1735,9.0,3.0,0.92,0.9526945754581387
1736,9.0,3.0,0.94,0.9527737198733691
1737,9.0,3.0,0.96,0.9525100006080064
1738,9.0,3.0,0.98,0.9529779987274702
1739,9.0,3.0,0.99,0.9536724008868591
1740,9.0,3.0,0.999,0.9539198090903637
1741,9.0,3.0,0.9999,0.9538649768893089
1742,9.0,3.0,1.0,0.9537154377324512
1743,9.0,4.0,0.1,0.9528830811918382
1744,9.0,4.0,0.2,0.9532036813420082
1745,9.0,4.0,0.3,0.9527341999596763
1746,9.0,4.0,0.4,0.9529764643533333
1747,9.0,4.0,0.5,0.9527881213937636
1748,9.0,4.0,0.6,0.9527764354221576
1749,9.0,4.0,0.7,0.9523996729432507
1750,9.0,4.0,0.8,0.9526414121669688
1751,9.0,4.0,0.82,0.9527549095745341
1752,9.0,4.0,0.84,0.9530424370553678
1753,9.0,4.0,0.86,0.9528683410105728
1754,9.0,4.0,0.88,0.9523534174999304
1755,9.0,4.0,0.9,0.953109606287041
1756,9.0,4.0,0.92,0.9532286843193257
1757,9.0,4.0,0.94,0.9533147950864975
1758,9.0,4.0,0.96,0.9536211660926242
1759,9.0,4.0,0.98,0.953843264600233
1760,9.0,4.0,0.99,0.9537735382681046
1761,9.0,4.0,0.999,0.9540232726155027
1762,9.0,4.0,0.9999,0.9540809161476576
1763,9.0,4.0,1.0,0.9533770179520333
1764,9.0,5.0,0.1,0.953014778334054
1765,9.0,5.0,0.2,0.9530414958278126
1766,9.0,5.0,0.3,0.9529213783422537
1767,9.0,5.0,0.4,0.9527990977986344
1768,9.0,5.0,0.5,0.9524840645201131
1769,9.0,5.0,0.6,0.9528587833569078
1770,9.0,5.0,0.7,0.9527591672575186
1771,9.0,5.0,0.8,0.9526007847953023
1772,9.0,5.0,0.82,0.9529187962332301
1773,9.0,5.0,0.84,0.9528399425567462
1774,9.0,5.0,0.86,0.952748730004205
1775,9.0,5.0,0.88,0.9529901628868105
1776,9.0,5.0,0.9,0.9531001371451913
1777,9.0,5.0,0.92,0.9525764868349641
1778,9.0,5.0,0.94,0.9529287868766994
1779,9.0,5.0,0.96,0.9532215716459902
1780,9.0,5.0,0.98,0.9534323604917185
1781,9.0,5.0,0.99,0.9539481310608268
1782,9.0,5.0,0.999,0.9539096376883005
1783,9.0,5.0,0.9999,0.953514524704221
1784,9.0,5.0,1.0,0.9540717421838892
1785,9.0,6.0,0.1,0.9528050392833172
1786,9.0,6.0,0.2,0.9524084463741035
1787,9.0,6.0,0.3,0.9530022255005783
1788,9.0,6.0,0.4,0.9523912377861403
