,gamma,beta,rho,MaxVNE
1206,6.0,8.0,0.84,0.36499420987119896
1207,6.0,8.0,0.86,0.3542186709342456
1208,6.0,8.0,0.88,0.3581813732786706
1209,6.0,8.0,0.9,0.35692795339878275
1210,6.0,8.0,0.92,0.3618516370728496
1211,6.0,8.0,0.94,0.36835665486059105
1212,6.0,8.0,0.96,0.37683131194238795
1213,6.0,8.0,0.98,0.36936541047813376
1214,6.0,8.0,0.99,0.4082793635199852
1215,6.0,8.0,0.999,0.3965207211003186
1216,6.0,8.0,0.9999,0.3916451417349931
1217,6.0,8.0,1.0,0.39731634057733717
1218,6.0,9.0,0.1,0.4136796403442227
1219,6.0,9.0,0.2,0.3992106851744059
1220,6.0,9.0,0.3,0.36886779591130725
1221,6.0,9.0,0.4,0.37588238695345993
1222,6.0,9.0,0.5,0.3932753427294457
1223,6.0,9.0,0.6,0.3863804135593331
1224,6.0,9.0,0.7,0.38429868949053153
1225,6.0,9.0,0.8,0.3480252065752445
1226,6.0,9.0,0.82,0.36898850162144403
1227,6.0,9.0,0.84,0.3938436296622067
1228,6.0,9.0,0.86,0.3516522370071242
1229,6.0,9.0,0.88,0.31657189229607585
1230,6.0,9.0,0.9,0.4073324152901467
1231,6.0,9.0,0.92,0.3481480742310202
1232,6.0,9.0,0.94,0.41643303665911086
1233,6.0,9.0,0.96,0.4074777477683152
1234,6.0,9.0,0.98,0.425934009579394
1235,6.0,9.0,0.99,0.4231373892877856
1236,6.0,9.0,0.999,0.4265222920216095
1237,6.0,9.0,0.9999,0.39273655136849944
1238,6.0,9.0,1.0,0.4105461461097087
1239,6.0,10.0,0.1,0.36307815452850883
1240,6.0,10.0,0.2,0.3502170742472214
1241,6.0,10.0,0.3,0.34039864259398506
1242,6.0,10.0,0.4,0.35830841979326694
1243,6.0,10.0,0.5,0.3220735044675135
1244,6.0,10.0,0.6,0.33311581443346505
1245,6.0,10.0,0.7,0.3370418747822331
1246,6.0,10.0,0.8,0.30995405379121266
1247,6.0,10.0,0.82,0.345329045493685
1248,6.0,10.0,0.84,0.30851932146014616
1249,6.0,10.0,0.86,0.35260744537600985
1250,6.0,10.0,0.88,0.2981861245595444
1251,6.0,10.0,0.9,0.31379880888729045
1252,6.0,10.0,0.92,0.354577105514048
1253,6.0,10.0,0.94,0.33934798785400694
1254,6.0,10.0,0.96,0.35907016077457804
1255,6.0,10.0,0.98,0.33023007105240476
1256,6.0,10.0,0.99,0.36249899551752623
1257,6.0,10.0,0.999,0.39266124153210336
1258,6.0,10.0,0.9999,0.35859291805516375
1259,6.0,10.0,1.0,0.3538803554293819
1260,7.0,1.0,0.1,0.8813889536424078
1261,7.0,1.0,0.2,0.8796454890228638
1262,7.0,1.0,0.3,0.8895935292913406
1263,7.0,1.0,0.4,0.8826708711170449
1264,7.0,1.0,0.5,0.8673868804971702
1265,7.0,1.0,0.6,0.8830117523632547
1266,7.0,1.0,0.7,0.870492700409911
1267,7.0,1.0,0.8,0.8583722038688865
1268,7.0,1.0,0.82,0.8560953174612804
1269,7.0,1.0,0.84,0.8663995183866285
1270,7.0,1.0,0.86,0.8648285743981363
1271,7.0,1.0,0.88,0.8595992168573868
1272,7.0,1.0,0.9,0.8578356153733336
1273,7.0,1.0,0.92,0.8362534418822666
1274,7.0,1.0,0.94,0.8484185873084131
1275,7.0,1.0,0.96,0.8284584713664459
1276,7.0,1.0,0.98,0.8413472281770461
1277,7.0,1.0,0.99,0.8515430883133897
1278,7.0,1.0,0.999,0.8526449481932076
1279,7.0,1.0,0.9999,0.8278362748675313
1280,7.0,1.0,1.0,0.8328536377334085
1281,7.0,2.0,0.1,0.8205944533904775
1282,7.0,2.0,0.2,0.8106935497198468
1283,7.0,2.0,0.3,0.8163542278362171
1284,7.0,2.0,0.4,0.8188051477037375
1285,7.0,2.0,0.5,0.8198630040204316
1286,7.0,2.0,0.6,0.8112092241187082
1287,7.0,2.0,0.7,0.8044165208507909
1288,7.0,2.0,0.8,0.8012731495877489
1289,7.0,2.0,0.82,0.8037478822310326
1290,7.0,2.0,0.84,0.8057398269043885
1291,7.0,2.0,0.86,0.7844003605136656
1292,7.0,2.0,0.88,0.7900035194399012
1293,7.0,2.0,0.9,0.7891505863930139
1294,7.0,2.0,0.92,0.7929294776975174
1295,7.0,2.0,0.94,0.7810675335593272
1296,7.0,2.0,0.96,0.7973633374867027
1297,7.0,2.0,0.98,0.771787019723832
1298,7.0,2.0,0.99,0.7902274931046211
1299,7.0,2.0,0.999,0.7891010924223676
1300,7.0,2.0,0.9999,0.776446269548915
1301,7.0,2.0,1.0,0.7880601750722727
1302,7.0,3.0,0.1,0.7135148253596835
1303,7.0,3.0,0.2,0.7060147968736399
1304,7.0,3.0,0.3,0.6962452647364921
1305,7.0,3.0,0.4,0.6859776519405915
1306,7.0,3.0,0.5,0.7004825228470113
1307,7.0,3.0,0.6,0.694405301028519
1308,7.0,3.0,0.7,0.6711526580509544
1309,7.0,3.0,0.8,0.6836778279475075
1310,7.0,3.0,0.82,0.6723268883936349
1311,7.0,3.0,0.84,0.6769064338080153
1312,7.0,3.0,0.86,0.6852435255627203
1313,7.0,3.0,0.88,0.6714639483844705
1314,7.0,3.0,0.9,0.6469914409646981
1315,7.0,3.0,0.92,0.6580475988723411
1316,7.0,3.0,0.94,0.6676824936911226
1317,7.0,3.0,0.96,0.6666484477182486
1318,7.0,3.0,0.98,0.654778783274567
1319,7.0,3.0,0.99,0.6842935299477774
1320,7.0,3.0,0.999,0.6761370335900533
1321,7.0,3.0,0.9999,0.6747468490232101
1322,7.0,3.0,1.0,0.6814833921282125
1323,7.0,4.0,0.1,0.6721015442938376
1324,7.0,4.0,0.2,0.6682699078406235
1325,7.0,4.0,0.3,0.6629707094088589
1326,7.0,4.0,0.4,0.6718459916641967
1327,7.0,4.0,0.5,0.6502847980012892
1328,7.0,4.0,0.6,0.6530315851398769
1329,7.0,4.0,0.7,0.6620448516409355
1330,7.0,4.0,0.8,0.656559473030261
1331,7.0,4.0,0.82,0.6511066340271904
1332,7.0,4.0,0.84,0.6401867488221213
1333,7.0,4.0,0.86,0.6536703380743362
1334,7.0,4.0,0.88,0.6402627253164177
1335,7.0,4.0,0.9,0.6312041813586411
1336,7.0,4.0,0.92,0.6477782782820223
1337,7.0,4.0,0.94,0.6328376334304425
1338,7.0,4.0,0.96,0.651641169039204
1339,7.0,4.0,0.98,0.6440896643530424
1340,7.0,4.0,0.99,0.631293838802764
1341,7.0,4.0,0.999,0.6538471933916333
1342,7.0,4.0,0.9999,0.6417890674051998
1343,7.0,4.0,1.0,0.6457785658785087
1344,7.0,5.0,0.1,0.6229179668190286
1345,7.0,5.0,0.2,0.6127965230924529
1346,7.0,5.0,0.3,0.6156512550013727
1347,7.0,5.0,0.4,0.6083224655792027
1348,7.0,5.0,0.5,0.5947891293582649
1349,7.0,5.0,0.6,0.5932627162035032
1350,7.0,5.0,0.7,0.5573737692782302
1351,7.0,5.0,0.8,0.5868699641901821
1352,7.0,5.0,0.82,0.6023816429324375
1353,7.0,5.0,0.84,0.5816879374382768
1354,7.0,5.0,0.86,0.5661797874540307
1355,7.0,5.0,0.88,0.541600659896207
1356,7.0,5.0,0.9,0.5797958487075897
1357,7.0,5.0,0.92,0.5292697060652499
1358,7.0,5.0,0.94,0.5642650983260861
1359,7.0,5.0,0.96,0.5737122977194367
1360,7.0,5.0,0.98,0.5810927343984473
1361,7.0,5.0,0.99,0.5380718150405724
1362,7.0,5.0,0.999,0.5745681724285681
1363,7.0,5.0,0.9999,0.5776117673655371
1364,7.0,5.0,1.0,0.608364783509489
1365,7.0,6.0,0.1,0.5481465166885356
1366,7.0,6.0,0.2,0.5492201424052868
1367,7.0,6.0,0.3,0.5343428863080494
1368,7.0,6.0,0.4,0.5342891091148375
1369,7.0,6.0,0.5,0.5398040764929408
1370,7.0,6.0,0.6,0.54098216378936
1371,7.0,6.0,0.7,0.5206249952769837
1372,7.0,6.0,0.8,0.5097457706413967
1373,7.0,6.0,0.82,0.4984158475907095
1374,7.0,6.0,0.84,0.4955782829788411
1375,7.0,6.0,0.86,0.5051778859836022
1376,7.0,6.0,0.88,0.513433751011686
1377,7.0,6.0,0.9,0.5041436076836233
1378,7.0,6.0,0.92,0.5030684975001328
1379,7.0,6.0,0.94,0.515408015520827
1380,7.0,6.0,0.96,0.5124387471354249
1381,7.0,6.0,0.98,0.5170956509450487
1382,7.0,6.0,0.99,0.4974200082018569
1383,7.0,6.0,0.999,0.5266255958711828
1384,7.0,6.0,0.9999,0.507835864682354
1385,7.0,6.0,1.0,0.524998172367603
1386,7.0,7.0,0.1,0.4952110274772974
1387,7.0,7.0,0.2,0.49192160457237377
1388,7.0,7.0,0.3,0.4811176290351661
1389,7.0,7.0,0.4,0.49185217042550305
1390,7.0,7.0,0.5,0.48087714615129473
1391,7.0,7.0,0.6,0.4633108286403047
1392,7.0,7.0,0.7,0.4666564936747214
1393,7.0,7.0,0.8,0.45872651089210975
1394,7.0,7.0,0.82,0.4288112784848177
1395,7.0,7.0,0.84,0.44869048981038023
1396,7.0,7.0,0.86,0.44338507197449756
1397,7.0,7.0,0.88,0.4390372578065833
1398,7.0,7.0,0.9,0.44058577484214234
1399,7.0,7.0,0.92,0.4489829702237263
1400,7.0,7.0,0.94,0.45149327283000157
1401,7.0,7.0,0.96,0.44411590969243125
1402,7.0,7.0,0.98,0.4427078193493384
1403,7.0,7.0,0.99,0.4636871515860913
1404,7.0,7.0,0.999,0.46181879787947827
1405,7.0,7.0,0.9999,0.453078312023151
1406,7.0,7.0,1.0,0.46140845969521055
1407,7.0,8.0,0.1,0.4355321941044761
1408,7.0,8.0,0.2,0.4336986449362558
1409,7.0,8.0,0.3,0.42878997604266555
1410,7.0,8.0,0.4,0.4385551519674953
1411,7.0,8.0,0.5,0.43314987862886634
1412,7.0,8.0,0.6,0.39842691785092343
1413,7.0,8.0,0.7,0.43785199011021886
1414,7.0,8.0,0.8,0.4173396532537969
1415,7.0,8.0,0.82,0.38085465371225113
1416,7.0,8.0,0.84,0.38510636662202313
1417,7.0,8.0,0.86,0.392707279751029
1418,7.0,8.0,0.88,0.41204319564005454
1419,7.0,8.0,0.9,0.4011120892648203
1420,7.0,8.0,0.92,0.39223633781943246
1421,7.0,8.0,0.94,0.41854109464276307
1422,7.0,8.0,0.96,0.41637228735718423
1423,7.0,8.0,0.98,0.41252163960753196
1424,7.0,8.0,0.99,0.43806703293879323
1425,7.0,8.0,0.999,0.4414086497194542
1426,7.0,8.0,0.9999,0.45280629355702673
1427,7.0,8.0,1.0,0.42866396073418656
1428,7.0,9.0,0.1,0.37481473336572385
1429,7.0,9.0,0.2,0.403837635857724
1430,7.0,9.0,0.3,0.34785776895951853
1431,7.0,9.0,0.4,0.4131879245321042
1432,7.0,9.0,0.5,0.38375376704074876
1433,7.0,9.0,0.6,0.3637475774405469
1434,7.0,9.0,0.7,0.39042688844672185
1435,7.0,9.0,0.8,0.35991339201518624
1436,7.0,9.0,0.82,0.372132890505936
1437,7.0,9.0,0.84,0.35689895009349054
1438,7.0,9.0,0.86,0.34228900755236136
1439,7.0,9.0,0.88,0.3789953760365868
1440,7.0,9.0,0.9,0.3846498006039796
1441,7.0,9.0,0.92,0.35629407898361976
1442,7.0,9.0,0.94,0.3909310600189626
1443,7.0,9.0,0.96,0.368642353801629
1444,7.0,9.0,0.98,0.40721810870956715
1445,7.0,9.0,0.99,0.3847244319339819
1446,7.0,9.0,0.999,0.40372201326815566
1447,7.0,9.0,0.9999,0.39749332289029865
1448,7.0,9.0,1.0,0.3654681727369755
1449,7.0,10.0,0.1,0.4054592092095284
1450,7.0,10.0,0.2,0.39454133181236606
1451,7.0,10.0,0.3,0.40477180034906607
1452,7.0,10.0,0.4,0.38170283819303114
1453,7.0,10.0,0.5,0.3695681384906195
1454,7.0,10.0,0.6,0.3822129258421174
1455,7.0,10.0,0.7,0.3570417318350046
1456,7.0,10.0,0.8,0.3494460701960188
1457,7.0,10.0,0.82,0.34622009528474984
1458,7.0,10.0,0.84,0.3598352907927268
1459,7.0,10.0,0.86,0.34724077341006937
1460,7.0,10.0,0.88,0.37440461897764193
1461,7.0,10.0,0.9,0.36518475527696065
1462,7.0,10.0,0.92,0.3488150911896064
1463,7.0,10.0,0.94,0.3702525387654422
1464,7.0,10.0,0.96,0.3666475554808288
1465,7.0,10.0,0.98,0.38388441185730054
1466,7.0,10.0,0.99,0.34788664184770124
1467,7.0,10.0,0.999,0.37423948713107236
1468,7.0,10.0,0.9999,0.39091543120923966
1469,7.0,10.0,1.0,0.3703588215746139
1470,8.0,1.0,0.1,0.8990271855588294
1471,8.0,1.0,0.2,0.9005615848752944
1472,8.0,1.0,0.3,0.8933369680831847
1473,8.0,1.0,0.4,0.8832495651898478
1474,8.0,1.0,0.5,0.8895574388484521
1475,8.0,1.0,0.6,0.8771981947963734
1476,8.0,1.0,0.7,0.8826972277532689
1477,8.0,1.0,0.8,0.87606402712552
1478,8.0,1.0,0.82,0.8704284879117685
1479,8.0,1.0,0.84,0.8592823939097224
1480,8.0,1.0,0.86,0.8636258816951614
1481,8.0,1.0,0.88,0.8722428765388338
1482,8.0,1.0,0.9,0.8356699819426341
1483,8.0,1.0,0.92,0.8429264902097808
1484,8.0,1.0,0.94,0.8593750155807041
1485,8.0,1.0,0.96,0.841578847199195
1486,8.0,1.0,0.98,0.8586229030348883
1487,8.0,1.0,0.99,0.8284257875250429
1488,8.0,1.0,0.999,0.8695668255967101
1489,8.0,1.0,0.9999,0.8306451855452051
1490,8.0,1.0,1.0,0.823019701327534
1491,8.0,2.0,0.1,0.8266676622557292
1492,8.0,2.0,0.2,0.8243494034696432
1493,8.0,2.0,0.3,0.8175859449369418
1494,8.0,2.0,0.4,0.8198774985273896
1495,8.0,2.0,0.5,0.8220833152775264
1496,8.0,2.0,0.6,0.8108822702567052
1497,8.0,2.0,0.7,0.7952350847869367
1498,8.0,2.0,0.8,0.793280256340606
1499,8.0,2.0,0.82,0.7895619207805054
1500,8.0,2.0,0.84,0.7917333388020005
1501,8.0,2.0,0.86,0.7633427105155952
1502,8.0,2.0,0.88,0.7717296718158884
1503,8.0,2.0,0.9,0.7656773168396576
1504,8.0,2.0,0.92,0.7500422163499731
1505,8.0,2.0,0.94,0.7795249755044075
1506,8.0,2.0,0.96,0.7744465586182971
1507,8.0,2.0,0.98,0.7768144593046248
1508,8.0,2.0,0.99,0.7516587573608091
1509,8.0,2.0,0.999,0.7544157208293782
1510,8.0,2.0,0.9999,0.7884715874176491
1511,8.0,2.0,1.0,0.7573887018595677
1512,8.0,3.0,0.1,0.7637248085285476
1513,8.0,3.0,0.2,0.7745088274200558
1514,8.0,3.0,0.3,0.7553355201487629
1515,8.0,3.0,0.4,0.7666944318042261
1516,8.0,3.0,0.5,0.758942867680135
1517,8.0,3.0,0.6,0.7552373343781024
1518,8.0,3.0,0.7,0.7372185249598846
1519,8.0,3.0,0.8,0.7397839458240462
1520,8.0,3.0,0.82,0.7203593826441724
1521,8.0,3.0,0.84,0.7264428398574688
1522,8.0,3.0,0.86,0.7415513686642703
1523,8.0,3.0,0.88,0.7376593331666261
1524,8.0,3.0,0.9,0.7398418472134437
1525,8.0,3.0,0.92,0.7174095131734923
1526,8.0,3.0,0.94,0.7275231097439295
1527,8.0,3.0,0.96,0.7338902754500516
1528,8.0,3.0,0.98,0.7249703692944148
1529,8.0,3.0,0.99,0.7097484528233168
1530,8.0,3.0,0.999,0.6924769081409538
1531,8.0,3.0,0.9999,0.7481002481977872
1532,8.0,3.0,1.0,0.7111881137274648
1533,8.0,4.0,0.1,0.6752354611278726
1534,8.0,4.0,0.2,0.6601785728433894
1535,8.0,4.0,0.3,0.6521771944506662
1536,8.0,4.0,0.4,0.6477553500829866
1537,8.0,4.0,0.5,0.6397354141363514
1538,8.0,4.0,0.6,0.6531624044491617
1539,8.0,4.0,0.7,0.6407889720308719
1540,8.0,4.0,0.8,0.6282639893453277
1541,8.0,4.0,0.82,0.6060514477952905
1542,8.0,4.0,0.84,0.6273496672016455
1543,8.0,4.0,0.86,0.6179767543790272
1544,8.0,4.0,0.88,0.6241304917835468
1545,8.0,4.0,0.9,0.6091120602583339
1546,8.0,4.0,0.92,0.6021707026618283
1547,8.0,4.0,0.94,0.5926446815440356
1548,8.0,4.0,0.96,0.5949889081789022
1549,8.0,4.0,0.98,0.6243529293295065
1550,8.0,4.0,0.99,0.6058145514539348
1551,8.0,4.0,0.999,0.6301603509816193
1552,8.0,4.0,0.9999,0.6031088515942364
1553,8.0,4.0,1.0,0.5928250032521448
1554,8.0,5.0,0.1,0.6463914165509846
1555,8.0,5.0,0.2,0.6292690099096924
1556,8.0,5.0,0.3,0.6203907420330866
1557,8.0,5.0,0.4,0.6253216420825092
1558,8.0,5.0,0.5,0.6176287822046107
1559,8.0,5.0,0.6,0.5953244037558241
1560,8.0,5.0,0.7,0.6091488447493718
1561,8.0,5.0,0.8,0.6120628768126148
1562,8.0,5.0,0.82,0.5901841437765042
1563,8.0,5.0,0.84,0.6054663533388579
1564,8.0,5.0,0.86,0.5916286519547008
1565,8.0,5.0,0.88,0.5859985512909627
1566,8.0,5.0,0.9,0.5707277125039845
1567,8.0,5.0,0.92,0.5719693349673095
1568,8.0,5.0,0.94,0.5962533619897475
1569,8.0,5.0,0.96,0.595533998432913
1570,8.0,5.0,0.98,0.5745036627051656
1571,8.0,5.0,0.99,0.582913502018843
1572,8.0,5.0,0.999,0.5922039157501796
1573,8.0,5.0,0.9999,0.6169745230412848
1574,8.0,5.0,1.0,0.5943750953233704
1575,8.0,6.0,0.1,0.6006727702862785
1576,8.0,6.0,0.2,0.6014218455537595
1577,8.0,6.0,0.3,0.5977967233050472
1578,8.0,6.0,0.4,0.5713895041997914
1579,8.0,6.0,0.5,0.570865715293439
1580,8.0,6.0,0.6,0.581945170568138
1581,8.0,6.0,0.7,0.5767087490388754
1582,8.0,6.0,0.8,0.5687885193122353
1583,8.0,6.0,0.82,0.5565618057341856
1584,8.0,6.0,0.84,0.5604041151756171
1585,8.0,6.0,0.86,0.5537089813218171
1586,8.0,6.0,0.88,0.5703793706016507
1587,8.0,6.0,0.9,0.5528190998136301
1588,8.0,6.0,0.92,0.5488248736813749
1589,8.0,6.0,0.94,0.5461839995319074
1590,8.0,6.0,0.96,0.5537584267974767
1591,8.0,6.0,0.98,0.5674384325676037
1592,8.0,6.0,0.99,0.555048404909907
1593,8.0,6.0,0.999,0.5642960097496796
1594,8.0,6.0,0.9999,0.5661431294737304
1595,8.0,6.0,1.0,0.5716088829300974
1596,8.0,7.0,0.1,0.5149432527884937
1597,8.0,7.0,0.2,0.49722218173434396
1598,8.0,7.0,0.3,0.49051273763574477
1599,8.0,7.0,0.4,0.4957231559235257
1600,8.0,7.0,0.5,0.49793114938088473
1601,8.0,7.0,0.6,0.4610588601065544
1602,8.0,7.0,0.7,0.4424707875409905
1603,8.0,7.0,0.8,0.43460650113110766
1604,8.0,7.0,0.82,0.4505839635275889
1605,8.0,7.0,0.84,0.4122097291620973
1606,8.0,7.0,0.86,0.3770249720018555
1607,8.0,7.0,0.88,0.4248917455645191
1608,8.0,7.0,0.9,0.4120872304782167
1609,8.0,7.0,0.92,0.4452852973570502
1610,8.0,7.0,0.94,0.3878017794649192
1611,8.0,7.0,0.96,0.40480130820784876
1612,8.0,7.0,0.98,0.39331359828873164
1613,8.0,7.0,0.99,0.4496920125370266
1614,8.0,7.0,0.999,0.4686911101633848
1615,8.0,7.0,0.9999,0.45321071715925476
1616,8.0,7.0,1.0,0.35138915568765056
1617,8.0,8.0,0.1,0.4562512791780245
1618,8.0,8.0,0.2,0.46437021226372227
1619,8.0,8.0,0.3,0.4487515515544677
1620,8.0,8.0,0.4,0.4394640005786942
1621,8.0,8.0,0.5,0.4296846477193426
1622,8.0,8.0,0.6,0.4317018662389349
1623,8.0,8.0,0.7,0.4184106004086035
1624,8.0,8.0,0.8,0.4358019725439302
1625,8.0,8.0,0.82,0.41561451994263326
1626,8.0,8.0,0.84,0.3950064554253839
1627,8.0,8.0,0.86,0.38219714983796327
1628,8.0,8.0,0.88,0.38273575707971436
1629,8.0,8.0,0.9,0.45302695124311376
1630,8.0,8.0,0.92,0.3525522369109795
1631,8.0,8.0,0.94,0.3731950357547831
1632,8.0,8.0,0.96,0.4420207350059057
1633,8.0,8.0,0.98,0.41091618451475287
1634,8.0,8.0,0.99,0.42486668879438916
1635,8.0,8.0,0.999,0.45811167612813186
1636,8.0,8.0,0.9999,0.49503171275234825
1637,8.0,8.0,1.0,0.47346794959928823
1638,8.0,9.0,0.1,0.4483393201221216
1639,8.0,9.0,0.2,0.4468922763117359
1640,8.0,9.0,0.3,0.4482118191231452
1641,8.0,9.0,0.4,0.43276972831195626
1642,8.0,9.0,0.5,0.4201737107628682
1643,8.0,9.0,0.6,0.4252646999748649
1644,8.0,9.0,0.7,0.407122492522022
1645,8.0,9.0,0.8,0.3932833479734867
1646,8.0,9.0,0.82,0.4036518303289847
1647,8.0,9.0,0.84,0.4157477430918702
1648,8.0,9.0,0.86,0.3903367200391147
1649,8.0,9.0,0.88,0.4044419266097047
1650,8.0,9.0,0.9,0.37517718577003256
1651,8.0,9.0,0.92,0.3914300409408869
1652,8.0,9.0,0.94,0.4354872027178631
1653,8.0,9.0,0.96,0.4063558238030157
1654,8.0,9.0,0.98,0.4035445606371843
1655,8.0,9.0,0.99,0.4257183861841563
1656,8.0,9.0,0.999,0.4193976764644758
1657,8.0,9.0,0.9999,0.4315303192482188
1658,8.0,9.0,1.0,0.4069232602358006
1659,8.0,10.0,0.1,0.37433431811336426
1660,8.0,10.0,0.2,0.3842233776663211
1661,8.0,10.0,0.3,0.3729110416999603
1662,8.0,10.0,0.4,0.36619185335673904
1663,8.0,10.0,0.5,0.3609235043000629
1664,8.0,10.0,0.6,0.35728421140837086
1665,8.0,10.0,0.7,0.35256330410564457
1666,8.0,10.0,0.8,0.31115966199091794
1667,8.0,10.0,0.82,0.3547859954936563
1668,8.0,10.0,0.84,0.33991395644660094
1669,8.0,10.0,0.86,0.35898558903126865
1670,8.0,10.0,0.88,0.32538070045928574
1671,8.0,10.0,0.9,0.33860010235790755
1672,8.0,10.0,0.92,0.31084405780142194
1673,8.0,10.0,0.94,0.34530779896079944
1674,8.0,10.0,0.96,0.3580063584816166
1675,8.0,10.0,0.98,0.3223054358326568
1676,8.0,10.0,0.99,0.3373934429331699
1677,8.0,10.0,0.999,0.3482874796189201
1678,8.0,10.0,0.9999,0.3881684212453345
1679,8.0,10.0,1.0,0.346038023033452
1680,9.0,1.0,0.1,0.892393055331686
1681,9.0,1.0,0.2,0.8747934683447803
1682,9.0,1.0,0.3,0.8826572912975755
1683,9.0,1.0,0.4,0.8821245438489309
1684,9.0,1.0,0.5,0.8787039126497408
1685,9.0,1.0,0.6,0.8896671551947927
1686,9.0,1.0,0.7,0.8745298469978854
1687,9.0,1.0,0.8,0.8717762761875083
1688,9.0,1.0,0.82,0.8684567292314527
1689,9.0,1.0,0.84,0.8780684057681253
1690,9.0,1.0,0.86,0.8527067618574288
1691,9.0,1.0,0.88,0.860324742838617
1692,9.0,1.0,0.9,0.8643558120903577
1693,9.0,1.0,0.92,0.858622627366864
1694,9.0,1.0,0.94,0.8532596514605693
1695,9.0,1.0,0.96,0.8441051258866421
1696,9.0,1.0,0.98,0.8444056812798237
1697,9.0,1.0,0.99,0.8457327739800201
1698,9.0,1.0,0.999,0.8265916144638109
1699,9.0,1.0,0.9999,0.835511236954219
1700,9.0,1.0,1.0,0.8469911932992364
1701,9.0,2.0,0.1,0.8180639161649346
1702,9.0,2.0,0.2,0.8083204877785592
1703,9.0,2.0,0.3,0.8131971297313693
1704,9.0,2.0,0.4,0.812625417367109
1705,9.0,2.0,0.5,0.8025401296348684
1706,9.0,2.0,0.6,0.8011507580881004
1707,9.0,2.0,0.7,0.7872205261110778
1708,9.0,2.0,0.8,0.7890865135484816
1709,9.0,2.0,0.82,0.7825775871685761
1710,9.0,2.0,0.84,0.7851653285808995
1711,9.0,2.0,0.86,0.7644412792980302
1712,9.0,2.0,0.88,0.7871662967553485
1713,9.0,2.0,0.9,0.7770458831136045
1714,9.0,2.0,0.92,0.7746608830039708
1715,9.0,2.0,0.94,0.7652633830293786
1716,9.0,2.0,0.96,0.756217748957774
1717,9.0,2.0,0.98,0.7720264852540724
1718,9.0,2.0,0.99,0.7419094293482413
1719,9.0,2.0,0.999,0.7603057126845343
1720,9.0,2.0,0.9999,0.7828584242594998
1721,9.0,2.0,1.0,0.75807663479456
1722,9.0,3.0,0.1,0.7445886954270345
1723,9.0,3.0,0.2,0.7509824022671036
1724,9.0,3.0,0.3,0.7490157467290403
1725,9.0,3.0,0.4,0.7254140036713022
1726,9.0,3.0,0.5,0.735180999506665
1727,9.0,3.0,0.6,0.7321779343399583
1728,9.0,3.0,0.7,0.7209868652224265
1729,9.0,3.0,0.8,0.7091387884575231
1730,9.0,3.0,0.82,0.7174959367767276
1731,9.0,3.0,0.84,0.7109002442273143
1732,9.0,3.0,0.86,0.713523615525411
1733,9.0,3.0,0.88,0.6978768133728036
1734,9.0,3.0,0.9,0.703490387804209
1735,9.0,3.0,0.92,0.6976378494805017
1736,9.0,3.0,0.94,0.6910206436898975
1737,9.0,3.0,0.96,0.7080358296863657
1738,9.0,3.0,0.98,0.6781367932791916
1739,9.0,3.0,0.99,0.7041436281739183
1740,9.0,3.0,0.999,0.7065243336367365
1741,9.0,3.0,0.9999,0.7165446050616385
1742,9.0,3.0,1.0,0.7003638664706694
1743,9.0,4.0,0.1,0.6344090600622432
1744,9.0,4.0,0.2,0.6274278008400936
1745,9.0,4.0,0.3,0.6233669882672555
1746,9.0,4.0,0.4,0.6315843420928969
1747,9.0,4.0,0.5,0.6269092766098165
1748,9.0,4.0,0.6,0.6301468035640742
1749,9.0,4.0,0.7,0.6090128590101295
1750,9.0,4.0,0.8,0.6086598235417627
1751,9.0,4.0,0.82,0.6155272180279397
1752,9.0,4.0,0.84,0.5932868243236378
1753,9.0,4.0,0.86,0.6053471539542631
1754,9.0,4.0,0.88,0.5451257603805686
1755,9.0,4.0,0.9,0.5903798449277576
1756,9.0,4.0,0.92,0.5742112327706607
1757,9.0,4.0,0.94,0.5950464186878478
1758,9.0,4.0,0.96,0.5950614149804051
1759,9.0,4.0,0.98,0.5745720666660943
1760,9.0,4.0,0.99,0.5433380324541945
1761,9.0,4.0,0.999,0.5915978694423231
1762,9.0,4.0,0.9999,0.5942665790098569
1763,9.0,4.0,1.0,0.6483955779082415
1764,9.0,5.0,0.1,0.5825874865742245
1765,9.0,5.0,0.2,0.5726077496092087
1766,9.0,5.0,0.3,0.5952307598341803
1767,9.0,5.0,0.4,0.5766764315071364
1768,9.0,5.0,0.5,0.5568609160225099
1769,9.0,5.0,0.6,0.5773905288798459
1770,9.0,5.0,0.7,0.5850130583490555
1771,9.0,5.0,0.8,0.5600496637345517
1772,9.0,5.0,0.82,0.5721278923247183
1773,9.0,5.0,0.84,0.5526746550212746
1774,9.0,5.0,0.86,0.5518394872405515
1775,9.0,5.0,0.88,0.5474775691487425
1776,9.0,5.0,0.9,0.5592242036745952
1777,9.0,5.0,0.92,0.5522156514381587
1778,9.0,5.0,0.94,0.5127972197827156
1779,9.0,5.0,0.96,0.5381989589562899
1780,9.0,5.0,0.98,0.5518634037479296
1781,9.0,5.0,0.99,0.5444870206524853
1782,9.0,5.0,0.999,0.5394492834421498
1783,9.0,5.0,0.9999,0.5415610435934487
1784,9.0,5.0,1.0,0.5544363292966925
1785,9.0,6.0,0.1,0.4793329657771927
1786,9.0,6.0,0.2,0.4463108410606523
1787,9.0,6.0,0.3,0.45109677380314706
1788,9.0,6.0,0.4,0.44056301141155707
